description,price,rating,review_count,url
"Replacement for 130W Dell Laptop Charger, USB C Type C GaN for Dell XPS 15 9510 9520 9500, XPS 17 9700 9710 9720 9730 with 10FT Power Cord (Black)",$36.99,5.0 out of 5 stars,2,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjUxOTUzMDUwMjkwMjk2OjE3MzUwNTA0NDE6c3BfbXRmOjMwMDU2MjY2NzE3OTUwMjo6MDo6&url=%2FReplacement-Laptop-Charger-Power-Black%2Fdp%2FB0DHWT973P%2Fref%3Dsr_1_252_sspa%3Fdib%3DeyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs%26dib_tag%3Dse%26keywords%3Ddell%2Blaptop%26qid%3D1735050440%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"2023 Newest Inspiron I5430 14"" WQXGA IPS Laptop 12-Core Intel 13th i7-1360P 16GB LPDDR5 1TB SSD Intel Iris Xe Graphics Thunderbolt4 HDMI WiFi 6E Backlit Keyboard Fingerprint Windows 11 Home","$1,098.99",5.0 out of 5 stars,1,https://www.amazon.com/Dell-Inspiron-I5430-Thunderbolt4-Fingerprint/dp/B0CF69XH2K/ref=sr_1_253?dib=eyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs&dib_tag=se&keywords=dell+laptop&qid=1735050440&sr=8-253
Wisconsin License Plate Sticker for Hydroflask - 10+ WI Cities & Midwest Saying Decals for Laptop - Cute Milwaukee WI Gifts (The Dells),$4.00,,,https://www.amazon.com/Wisconsin-License-Plate-Sticker-Hydroflask/dp/B0DQV4Q7CQ/ref=sr_1_254?dib=eyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs&dib_tag=se&keywords=dell+laptop&qid=1735050440&sr=8-254
"Latitude 7450 Laptop - 14.0"" FHD+ 400 nits Display - Intel Core Ultra 7-165U vPro - 512GB SSD - 32GB - Windows 11 Pro",,,No featured offers available,https://www.amazon.com/Dell-Latitude-7450-Laptop-Display/dp/B0D58KBX1V/ref=sr_1_255?dib=eyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs&dib_tag=se&keywords=dell+laptop&qid=1735050440&sr=8-255
"Latitude 5320 Business Laptop (13.3"" FHD, Intel Core i7-1185G7 vPro, 16GB RAM, 512GB SSD, IST Card) Ultralight, Thunderbolt 4, Backlit, Fingerprint, Webcam, NFC, Latitude 5000, Win 11 Pro, Gray",3 capacities,4.3 out of 5 stars,5,https://www.amazon.com/Dell-Latitude-5320-Thunderbolt-Fingerprint/dp/B0CSFWCSP2/ref=sr_1_256?dib=eyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs&dib_tag=se&keywords=dell+laptop&qid=1735050440&sr=8-256
"Inspiron 15 3501 15.6 inch FHD i7 Laptop - Intel Core i7-1165G7, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Bluetooth 5.0, WiFi, HDMI, Windows 10 Home - Black",$585.40,4.1 out of 5 stars,156,https://www.amazon.com/Dell-Inspiron-3501-15-6-Laptop/dp/B09M7Q8N8R/ref=sr_1_257?dib=eyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs&dib_tag=se&keywords=dell+laptop&qid=1735050440&sr=8-257
"2024 Premium 14"" Micro-Edge Portable Laptop Student Business, Intel Quad-Core N4120, 8GB RAM, 192GB (64GB eMMC+ 128GB Card), Webcam, WiFi, Windows 11S + 1 Year Office 365, MarxsolAccessory White",$279.00,3.9 out of 5 stars,88,https://www.amazon.com/HP-14-Micro-Edge-Laptop-MarxsolAccessory/dp/B0D1HCKF5Y/ref=sr_1_258?dib=eyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs&dib_tag=se&keywords=dell+laptop&qid=1735050440&sr=8-258
"Inspiron 15 3000 3530 Laptop Computer [Windows 11 Pro], 15.6"" FHD Touchscreen, 13th Gen Intel 10-Core i7-1355U, 16GB RAM, 512GB PCIe SSD, Iris Xe Graphics, Numeric Keypad, Wi-Fi 6, Webcam, HDMI",$899.00,,Only 3 left in stock - order soon.,https://www.amazon.com/Dell-Inspiron-Laptop-Computer-Touchscreen/dp/B0CB14CKMJ/ref=sr_1_259?dib=eyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs&dib_tag=se&keywords=dell+laptop&qid=1735050440&sr=8-259
"Latitude 3000 3120 11.6"" Notebook - HD - 1366 x 768 - Intel Pentium N6000 Quad-core (4 Core) 1.10 GHz - 4 GB Total RAM - 4 GB On-Board Memory - 128 GB SSD - Titan Gray",$482.91,,Only 3 left in stock - order soon.,https://www.amazon.com/Dell-Latitude-3120-Notebook-Board/dp/B0BN46ST94/ref=sr_1_260?dib=eyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs&dib_tag=se&keywords=dell+laptop&qid=1735050440&sr=8-260
"16' Galaxy Book4 Pro Laptop PC Computer, Intel Core 7 Ultra Processor 1TB, 3K AMOLED (2880 x 1800) Touchscreen, Advanced Security, 2024 Model, NP960XGK-KG1US, Moonstone Gray",2 capacities,4.1 out of 5 stars,131,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjUxOTUzMDUwMjkwMjk2OjE3MzUwNTA0NDE6c3BfYnRmOjMwMDIxMzIxMzMyMTcwMjo6MDo6&url=%2FSAMSUNG-Processor-Touchscreen-NP960XGK-KG1US-Moonstone%2Fdp%2FB0CQ3VXJ3J%2Fref%3Dsr_1_261_sspa%3Fdib%3DeyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs%26dib_tag%3Dse%26keywords%3Ddell%2Blaptop%26qid%3D1735050440%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Vostro 3000 Series 3520 Business Laptop, 15.6"" FHD 120Hz Display, 12th Gen Intel Core i7-1255U, 16GB RAM, 1TB SSD, FP Reader, Numeric Keypad, Webcam, SD Card Reader, RJ45, Windows 11 Pro",3 capacities,3.4 out of 5 stars,8,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjUxOTUzMDUwMjkwMjk2OjE3MzUwNTA0NDE6c3BfYnRmOjMwMDE2OTY4MjU0OTcwMjo6MDo6&url=%2FDell-Vostro-3520-Business-i7-1255U%2Fdp%2FB0CD2WJ4N3%2Fref%3Dsr_1_262_sspa%3Fdib%3DeyJ2IjoiMSJ9.IICDgRsG4h76N5zOkcwrr6ZRaf1twEK95jLlgFJ6reV9fEaBDJn9mQdkxSfskO6UQGgkZRoehwA03e6-xRcrsQHeHZF3zkTS_10rZCpY6WYQ90jPcLd1sLAlx-oGAb3AN7C6lsMMfu7o-oTA97UZrKrF-HfesFRQckpdXpiyCEHCKRGmelLHaRZbzJRo4h3nY8nDF7XX7GPe-V7i2yiIzrYWYT317aEf-z8SPnMZoRA.ysPhpA2kKfTqfNaAGLf_oC1wH0qfpTtJF3d2KdQZDzs%26dib_tag%3Dse%26keywords%3Ddell%2Blaptop%26qid%3D1735050440%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Display Port to VGA, Displayport to VGA Converter Gold Plated (Male to Female) for DisplayPort Enabled Desktops and Laptops to VGA Converter Connect Displays",$7.99,4.4 out of 5 stars,518,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozNDA4NDUzMDg2MjE4MTY5OjE3MzUwNTA0NDk6c3BfYXRmX25leHQ6MjAwMDAxNTcwMDU5NjQxOjowOjo&url=%2FAnbear-Displayport-Converter-DisplayPort-converter%2Fdp%2FB01AXI8O9M%2Fref%3Dsr_1_257_sspa%3Fdib%3DeyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0%26dib_tag%3Dse%26keywords%3Ddell%2Blaptop%26qid%3D1735050449%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"100W USB-C HUB, USB3.2 Gen 2 10Gbps 5 in 1 Type C Multiport Adapter with 4K HDMI, 2 USB C with 1 PD Powered, 2 USB A 3.2 Gen2 Ports, SuperSpeed USB C Dock for Laptop Macbook Pro Air Dell Hp Lenovo",$24.99,3.9 out of 5 stars,37,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozNDA4NDUzMDg2MjE4MTY5OjE3MzUwNTA0NDk6c3BfYXRmX25leHQ6MjAwMTU3NjM4ODI3Mjk4OjowOjo&url=%2FSSK-Multiport-Adapter-Powered-SuperSpeed%2Fdp%2FB0BVLF8YQQ%2Fref%3Dsr_1_258_sspa%3Fdib%3DeyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0%26dib_tag%3Dse%26keywords%3Ddell%2Blaptop%26qid%3D1735050449%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Inspiron 7440 2-in-1 14.0"" Touchscreen WUXGA Business Laptop (Intel Core 7 150U, 16GB DDR5 RAM, 1TB PCIe SSD, Backlit KB, Fingerprint, WiFi 6E, BT 5.3, SD Reader, Webcam, Win 11 Home)",,3.5 out of 5 stars,2,https://www.amazon.com/Dell-Inspiron-Touchscreen-Business-Fingerprint/dp/B0D98LTFG3/ref=sr_1_259?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-259
"Latitude 7490 THKW1 Laptop (Windows 10 Pro, Intel i7-8650U, 14.1"" LCD Screen, Storage: 512 GB, RAM: 16 GB) Black",,2.9 out of 5 stars,13,https://www.amazon.com/Dell-THKW1-Latitude-Notebook-i7-8650U/dp/B079T23WCG/ref=sr_1_260?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-260
"Latitude 7000 7340 13.3"" Notebook - Full HD Plus - 1920 x 1200 - Intel Core i7 13th Gen i7-1365U Deca-core (10 Core) 1.30 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Aluminum",,,,https://www.amazon.com/Dell-Latitude-7340-Notebook-Board/dp/B0BBFL6VW5/ref=sr_1_261?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-261
"M18 R2 Gaming Laptop - 18 QHD+ 165Hz 3ms Display, Intel Core i9-14900HX, 32GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4080 12 GB GDDR6, Windows 11 Home, Onsite Service - Dark Metallic Moon","$2,691.65",3.8 out of 5 stars,75,https://www.amazon.com/Alienware-M18-Gaming-Laptop-i9-14900HX/dp/B0CWHGBWL6/ref=sr_1_262?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-262
"Latitude 3440 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) - 8 GB Total RAM - 256 GB SSD - Soft Charcoal, Night Sky",$929.80,,Only 1 left in stock - order soon.,https://www.amazon.com/Dell-Latitude-3440-Notebook-Deca-core/dp/B0BPJQ74SV/ref=sr_1_263?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-263
"Inspiron 15 3000 3530 Laptop Computer [Windows 11 Pro], 15.6"" FHD Touchscreen, 13th Gen Intel 10-Core i7-1355U, 32GB RAM, 2TB PCIe SSD, Iris Xe Graphics, Numeric Keypad, Wi-Fi 6, Webcam, HDMI",$999.00,,Only 1 left in stock - order soon.,https://www.amazon.com/Dell-Inspiron-Laptop-Computer-Touchscreen/dp/B0CB11TNW1/ref=sr_1_264?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-264
"Latitude 3440 14"" Notebook - HD - 1366 x 768 - Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) - 8 GB Total RAM - 256 GB SSD - Soft Charcoal",$839.68,,Only 9 left in stock - order soon.,https://www.amazon.com/Dell-Latitude-3440-Notebook-Deca-core/dp/B0B8TM6MW6/ref=sr_1_265?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-265
"Newest Inspiron 15 3000 Business Laptop, 15.6"" FHD Display, 12th Gen Intel Core i7-1255U, Windows 11 Pro, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, SD Card Reader, Long Battery Life",,4.0 out of 5 stars,2,https://www.amazon.com/Dell-Inspiron-Business-Display-i7-1255U/dp/B0CGKQ1QXT/ref=sr_1_266?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-266
Pwr for Dell Laptop CAR Charger Inspiron Latitude: USA UL Listed 11 13 15-5000 15-3000 E4300 E4310 E5400 E5410 E5430 E5440 E5450 E5470 E5500 E5510 E5530 E5540 E5570 E6230 E6320 E6330 E6400,$34.99,4.5 out of 5 stars,432,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozNDA4NDUzMDg2MjE4MTY5OjE3MzUwNTA0NDk6c3BfbXRmOjIwMDAwOTM2NjYwOTMzMTo6MDo6&url=%2FCHARGER-Latitude-E4300-Adapter-Listed%2Fdp%2FB0046HU670%2Fref%3Dsr_1_267_sspa%3Fdib%3DeyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0%26dib_tag%3Dse%26keywords%3Ddell%2Blaptop%26qid%3D1735050449%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"130W USB C Type C Laptop Charger Replacement for Dell XPS 15 17 2in1 9575 9500 9700,Dell Precision 5530 2in1 5550 5750,DA130PM170 HA130PM170 0M0H25 T4V18 0K00F5 M0H25 K00F5 Laptop Power Cord",$21.99,3.9 out of 5 stars,106,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozNDA4NDUzMDg2MjE4MTY5OjE3MzUwNTA0NDk6c3BfbXRmOjMwMDUzODk4OTIwMzMwMjo6MDo6&url=%2FCharger-Adapter-Compatible-Latitude-Precision%2Fdp%2FB08ZMJRS9T%2Fref%3Dsr_1_268_sspa%3Fdib%3DeyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0%26dib_tag%3Dse%26keywords%3Ddell%2Blaptop%26qid%3D1735050449%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Latitude 7000 7320 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1180G7 Quad-core (4 Core) 2.20 GHz - 16 GB Total RAM - 256 GB SSD - Carbon Fiber",,,No featured offers available,https://www.amazon.com/Dell-Latitude-7000-7320-Notebook/dp/B0B778RJGV/ref=sr_1_269?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-269
"Latitude 5000 5400 14"" Notebook - 1920 X 1080 - Core i5 i5-8365U - 8GB RAM - 256GB SSD",,4.7 out of 5 stars,5,https://www.amazon.com/Dell-Latitude-5000-5400-Notebook/dp/B07RNLH8N6/ref=sr_1_270?dib=eyJ2IjoiMSJ9._4Af9mnllWjN48yOfS7zJ58RCuyPUa65xGFK-iezKZPE3jvYk832lWEolqMhVaffhVGHIoCX65-A583RsHW9pMdjNFpCNxXHu4XFMDk9GjERcWOAJtB22akRKW_C6qXbInuapooaQxZuLh51xdm4LSAS8G-Rhw45tSIrTxzHE2BXg1mnx_1h55dnA9f3TAZyLtFCSU9P9PK_gFn55tygZdfo7y1f3Jkxt7imImBze_I.qCBCCxUIrASzFWQ-JCNnNMgHw54CQImkCLTsKwm3bz0&dib_tag=se&keywords=dell+laptop&qid=1735050449&sr=8-270
